transaction_id,is_fraud_true,amount_zscore,transactions_last_1h,transactions_last_24h,avg_amount_30d,distinct_countries_30d,geo_mismatch,night_transaction,velocity_score,device_seen_before,shared_card_fingerprint,ip_reputation_score
ch_4831b57a67f349c4,False,0.271,0,0,54542.7,2,True,False,0.0,False,False,0.226
ch_ca1e8d4ac9eb4167,False,1.019,0,0,60.79,1,False,False,0.0,False,False,0.189
ch_e7c8f74e03f645eb,False,-1.073,0,0,94.06,1,False,False,0.0,True,True,0.293
ch_66e6ff92cd494a13,False,0.187,0,0,53.54,1,False,False,0.0,True,False,0.041
ch_07bf6e5f241a4e1f,False,1.06,0,0,44631.65,1,False,True,0.0,True,False,0.087
ch_2dc8f6927c4240d9,False,-1.14,0,0,60.33,1,False,False,0.0,True,False,0.811
ch_6cf73b6762204599,True,-1.266,0,0,112.0,1,False,False,0.0,True,False,0.14
ch_42f9314b2ef34df8,False,0.724,0,0,102.66,2,True,True,0.0,True,False,0.116
ch_a41518d61ec54c72,False,2.01,0,0,99.31,1,False,False,0.0,True,False,0.215
ch_4771b11d7bd544b3,False,-0.819,0,0,56.45,2,True,False,0.0,False,False,0.161
ch_cf40c81888ae4e56,False,1.419,0,0,51801.5,1,False,False,0.0,False,False,0.118
ch_83c7b96f660343a1,False,-1.289,0,0,126.2,1,False,False,0.0,True,False,0.304
ch_0a24841c654d42b3,False,-0.873,0,0,96.7,1,False,False,0.0,True,False,0.207
ch_237e63ed515844f8,False,0.248,0,0,94.82,1,False,False,0.0,False,False,0.108
ch_cf48e2a4a48b4657,False,-0.441,0,0,8324.74,1,False,False,0.0,False,False,0.13
ch_288d302154304d87,False,0.946,0,0,9084.75,1,False,False,0.0,True,False,0.124
ch_e4eb98304bd744d3,False,-0.345,0,0,85.12,1,False,False,0.0,True,False,0.029
ch_2d3d097453554d69,False,-0.277,0,0,9924.3,1,False,False,0.0,True,False,0.405
ch_85b66ba733c24085,False,-1.143,0,0,67.28,1,False,False,0.0,True,False,0.084
ch_184658abfd8f4092,False,0.268,0,0,60.84,1,False,False,0.0,True,False,0.029
ch_4abf8d4d95b14f8e,False,-1.073,0,0,87.04,1,False,False,0.0,False,False,0.066
ch_7f317317dad74473,False,-1.003,0,0,37712.8,1,False,False,0.0,False,False,0.092
ch_b8f9130c002b4c1a,False,-0.057,0,0,73.32,1,False,False,0.0,False,True,0.067
ch_3bf06fb8ba8843d5,False,0.17,0,0,352.07,1,False,True,0.0,True,False,0.112
ch_5350ff0e2d1f48ce,False,0.925,0,0,69.38,1,False,False,0.0,False,False,0.147
ch_d308a2f183bb4412,False,0.187,0,0,69.62,1,False,False,0.0,True,False,0.106
ch_3472268fa3e548fe,False,0.225,0,0,69.62,1,False,False,0.0,True,False,0.017
ch_b6267de4dd714487,False,-0.8,0,0,56158.65,1,False,False,0.0,False,False,0.164
ch_c73f99b8956d4907,False,1.463,0,0,108.11,1,False,False,0.0,False,False,0.209
ch_aea634c8bc094762,False,0.889,0,0,84.56,1,False,False,0.0,False,False,0.075
ch_e9b21c3371bc42cb,False,-0.722,0,0,68.69,1,False,False,0.0,False,False,0.373
ch_60aa8ea7ae16446a,False,1.384,0,0,316.96,1,False,False,0.0,False,False,0.036
ch_a666d1fd5f06424b,False,-0.463,0,0,8671.68,1,False,False,0.0,True,False,0.116
ch_2ec85c7bf27d45ea,False,0.22,0,0,54390.82,1,False,False,0.0,True,False,0.036
ch_d90a391e10a14998,False,-0.092,0,0,81.46,1,False,False,0.0,False,False,0.089
ch_28b881e33e9d475a,False,-0.591,0,0,82.16,1,False,False,0.0,True,False,0.217
ch_c76e2f13966c469f,False,1.758,0,0,101.93,1,False,False,0.0,True,False,0.008
ch_b70f05fb279f432e,False,-0.973,0,0,106.12,1,False,True,0.0,True,False,0.053
ch_22c18cbaa05d4ed0,True,0.759,0,0,146.38,1,False,False,0.0,True,False,0.166
ch_245179ed618f438f,False,-0.331,0,0,67.53,1,False,False,0.0,True,False,0.122
ch_08555a9ffa9743b2,False,-0.231,0,0,85.89,1,False,False,0.0,False,False,0.126
ch_617268798c73455c,False,-1.073,0,0,65.08,1,False,False,0.0,True,False,0.144
ch_b2304f6c53e048bf,False,-0.591,0,0,102.14,1,False,False,0.0,True,False,0.056
ch_88943bcb987743a7,True,0.265,0,0,11114.63,2,True,False,0.0,False,False,0.308
ch_21b3e63891c544ef,False,-0.172,0,0,106.09,1,False,False,0.0,True,False,0.167
ch_09aa473a0fd9481a,False,-0.591,0,0,67.57,1,False,False,0.0,True,False,0.751
ch_29bd38425a724214,True,0.071,0,0,65.23,1,False,False,0.0,True,False,0.959
ch_857a179c7027407e,False,1.36,0,0,122.64,1,False,False,0.0,True,False,0.211
ch_ca720af11de74d82,False,0.453,0,0,39908.63,1,False,False,0.0,False,False,0.118
ch_cbc7ad666dde4dd2,False,0.27,0,0,82.04,1,False,False,0.0,True,False,0.199
ch_a8a386f216794056,False,-0.177,0,0,83.87,1,False,False,0.0,True,False,0.023
ch_01d38ee3415b46bd,False,-0.791,0,0,70.68,1,False,False,0.0,True,False,0.029
ch_17e3e73b41304487,False,0.994,0,0,56.2,1,False,False,0.0,True,False,0.143
ch_0d8e14bf4fb54087,False,-1.379,0,0,99.21,1,False,False,0.0,False,False,0.039
ch_f1277cf093384273,False,-1.077,0,0,125.6,1,False,False,0.0,False,False,0.314
ch_debe2ae263214787,False,-1.26,0,0,99.4,1,False,False,0.0,True,False,0.011
ch_caf5b7e4f6554e5a,False,-1.113,0,0,428.95,1,False,False,0.0,False,False,0.049
ch_8c3c36da90d44c07,False,1.479,0,0,54.04,1,False,False,0.0,True,False,0.215
ch_03663031bad34262,False,-1.058,0,0,57947.33,1,False,False,0.0,True,False,0.027
ch_c291731109ad47ef,False,-0.591,0,0,89.12,1,False,False,0.0,False,False,0.854
ch_294da26ff96f4e82,False,-0.881,0,0,11606.3,1,False,False,0.0,True,False,0.792
ch_53037379de734b68,False,-0.802,0,0,9233.2,1,False,False,0.0,True,False,0.201
ch_ee7724a6cae44bd3,False,-0.687,0,0,10386.12,1,False,False,0.0,True,False,0.19
ch_8bb3d1af43d4412d,False,0.078,0,0,36530.62,1,False,False,0.0,True,False,0.098
ch_e14d50b8d2104143,False,-1.594,0,0,82.77,1,False,False,0.0,False,False,0.198
ch_dde41fe3fb7c46b9,False,0.494,0,0,64.33,1,False,False,0.0,True,False,0.035
ch_23e24fa9c1a34887,False,-0.673,0,0,58.18,1,False,False,0.0,True,False,0.002
ch_6f5b9c7b91d442ff,False,0.215,0,0,46362.55,1,False,True,0.0,True,False,0.011
ch_8d51fd47ecb141d8,False,-1.113,0,0,432.76,1,False,True,0.0,True,False,0.25
ch_c904ffbe96824602,True,-1.058,0,0,45127.54,1,False,True,0.0,True,False,0.15
ch_4ae5b01477ec4a33,False,-1.366,0,0,61.27,1,False,False,0.0,True,False,0.231
ch_16a77ed89bb34850,False,0.029,0,0,86.3,1,False,False,0.0,True,False,0.187
ch_e7a9e542bbe346be,False,0.796,0,0,32768.87,1,False,False,0.0,True,False,0.044
ch_799119101f2f4f2b,False,0.088,0,0,155.8,1,False,False,0.0,True,False,0.194
ch_5715fc7b4f03409d,False,0.268,0,0,91.88,1,False,False,0.0,False,False,0.007
ch_7a4dab234ffe4e05,False,0.06,0,0,96.02,1,False,False,0.0,False,False,0.179
ch_883d55b4a99f4ad8,False,0.268,0,0,69.81,1,False,False,0.0,True,False,0.294
ch_9bc9ce1868a34283,False,-0.577,0,0,141.83,1,False,False,0.0,True,False,0.988
ch_d8837890ccbb4cd5,False,-0.376,0,0,96.3,1,False,False,0.0,True,False,0.209
ch_85c3437f14a14a2e,False,0.241,0,0,143.11,1,False,False,0.0,False,False,0.08
ch_e3c370bd6d904e7b,False,-0.512,0,0,333.04,1,False,False,0.0,True,False,0.08
ch_aba1f958cae542a0,False,0.646,0,0,35826.83,1,False,False,0.0,True,False,0.184
ch_5b5d87049a9e4f50,False,1.923,0,0,79.45,1,False,False,0.0,True,False,0.062
ch_8d3d03beffb14713,False,0.571,0,0,118.88,1,False,False,0.0,True,False,0.069
ch_44935c0b5ff94cef,False,-1.073,0,0,66.66,1,False,True,0.0,True,False,0.002
ch_d5fb8a4683b740bd,False,-0.549,0,0,104.82,1,False,True,0.0,True,False,0.067
ch_0b0dd23ad9924951,False,-0.129,0,0,85.17,1,False,False,0.0,False,False,0.123
ch_da92df5c21254e54,False,-0.343,0,0,52334.77,1,False,False,0.0,True,False,0.081
ch_899e50dbfd764a60,False,-0.376,0,0,101.43,1,False,False,0.0,False,False,0.165
ch_96f59bc5dd8c4b39,False,0.966,0,0,159.66,1,False,False,0.0,False,False,0.23
ch_f1cf058cd89a4ff0,False,0.071,0,0,107.92,1,False,False,0.0,True,False,0.099
ch_c2def9172f894f33,True,-1.113,0,0,430.0,2,True,False,0.0,False,False,0.935
ch_baa12193469445c4,False,-0.078,0,0,9427.63,1,False,True,0.0,True,False,0.035
ch_826249619bb446f2,False,-0.172,0,0,96.82,1,False,True,0.0,True,False,0.243
ch_7967b1862bfc4879,False,0.187,0,0,90.75,2,True,False,0.0,False,False,0.038
ch_e1b56af1725c4f20,False,-1.113,0,0,330.3,1,False,False,0.0,True,False,0.192
ch_410c434693124012,False,-0.549,0,0,108.25,1,False,False,0.0,True,False,0.104
ch_71a4839c4b1c42be,False,0.962,0,0,49508.42,1,False,False,0.0,True,False,0.301
ch_861e1e42ab144b83,False,-0.802,0,0,8033.64,1,False,False,0.0,True,False,0.14
ch_f675502b51694d2c,False,-1.058,0,0,34307.07,1,False,False,0.0,True,False,0.145
ch_e5701d2f218c42b3,False,-1.14,0,0,102.21,1,False,False,0.0,True,False,0.035
ch_24746352b1524429,False,0.015,0,0,130.14,1,False,False,0.0,True,False,0.009
ch_e9f2648437e7480c,False,-1.073,0,0,108.16,1,False,False,0.0,True,True,0.094
ch_909c26c3cd6d4661,False,-0.348,0,0,412.39,1,False,False,0.0,False,False,0.011
ch_f11f8a228b9744dd,False,0.294,0,0,70.22,1,False,False,0.0,True,False,0.264
ch_c4954cc1f0654ed6,False,0.187,0,0,90.85,1,False,False,0.0,True,False,0.291
ch_83f5c69f628d4608,False,-0.156,0,0,100.97,1,False,False,0.0,True,False,0.032
ch_36caf6769ccd4146,False,1.06,0,0,32192.3,1,False,True,0.0,True,False,0.189
ch_e0d17407e519412d,True,-0.343,0,0,34167.71,1,False,False,0.0,False,False,0.173
ch_9f96f5bce618447d,False,-1.14,0,0,102.82,1,False,False,0.0,True,False,0.026
ch_9fa6814a310d412c,False,-0.674,0,0,109.15,2,True,False,0.0,True,False,0.201
ch_2be66a07b06c4e89,False,-0.159,0,0,83.96,2,True,False,0.0,True,False,0.082
ch_e3cbc32ae13f4795,False,0.724,0,0,98.33,1,False,True,0.0,True,False,0.016
ch_cc4db1ea69f64bf7,False,1.419,0,0,51839.62,1,False,False,0.0,False,False,0.118
ch_0e6bf29655394c73,False,0.683,0,0,71.57,1,False,False,0.0,True,False,0.129
ch_b467ddf001dc4c10,False,-1.073,0,0,108.76,1,False,False,0.0,True,False,0.137
ch_dc8bd2027207460e,False,-0.764,0,0,64.11,1,False,False,0.0,False,False,0.164
ch_86f84a180b244c05,False,1.264,0,0,98.08,1,False,False,0.0,False,False,0.101
ch_40953ffbdc5942a6,False,-0.057,0,0,76.69,1,False,True,0.0,True,False,0.075
ch_a7314d357f1c457a,False,0.187,0,0,60.08,1,False,False,0.0,True,False,0.037
ch_3869c6acf75f472f,False,0.517,0,0,48842.31,1,False,False,0.0,True,False,0.676
ch_0063511c3b8441d3,False,-0.327,0,0,80.33,1,False,False,0.0,True,False,0.054
ch_dcbf3170dc664e63,False,0.22,0,0,56196.83,1,False,False,0.0,True,False,0.041
ch_ce9761c120764edb,False,-0.102,0,0,40684.43,2,True,False,0.0,True,False,0.211
ch_228c1e7bcf384dbf,False,2.032,0,0,114.67,1,False,False,0.0,True,False,0.179
ch_334c86d229314676,False,-1.625,0,0,138.85,1,False,True,0.0,True,False,0.007
ch_247d22e1ab0e43b6,False,-0.338,0,0,53805.62,1,False,False,0.0,False,False,0.026
ch_9481dc2c9db445af,False,-0.705,0,1,32211.7,1,False,False,0.0,False,False,0.183
ch_28449cc5f75144e4,False,0.278,0,0,116.38,1,False,False,0.0,True,False,0.242
ch_1cd42f81d3b740cf,False,0.374,0,0,74.64,1,False,False,0.0,True,False,0.028
ch_d0f908b82345469c,False,7.651,0,0,81.89,1,False,False,0.0,True,False,0.035
ch_5d5f137d59eb4ed1,False,-1.035,0,0,77.11,1,False,False,0.0,False,False,0.062
ch_0648b37c0f654317,False,-1.073,0,0,105.52,1,False,False,0.0,True,False,0.069
ch_50f72234a7de4242,False,-1.12,0,0,413.27,1,False,False,0.0,True,False,0.305
ch_34eb9e4e91634e3b,False,-0.277,0,0,11925.38,1,False,False,0.0,True,False,0.268
ch_a9f94d196d154095,False,-0.172,0,0,94.85,1,False,False,0.0,True,False,0.024
ch_f7bc42b93bb44fa9,False,0.22,0,0,52980.04,1,False,False,0.0,True,False,0.179
ch_d14afcb3ebaa4316,False,-1.289,0,0,167.87,1,False,False,0.0,False,False,0.136
ch_7363d3c61fea4ede,False,0.047,0,0,101.64,1,False,False,0.0,True,False,0.13
ch_1b50d59fc1074b22,False,-0.172,0,0,109.3,1,False,False,0.0,True,False,0.282
ch_0529dfc26c2940b3,False,-1.594,0,1,102.17,1,False,False,0.0,True,False,0.04
ch_d9e235d6de094356,False,0.577,0,0,33245.76,1,False,False,0.0,False,False,0.078
ch_0d340a8c472f4922,True,-0.791,0,0,92.66,1,False,False,0.0,False,False,0.232
ch_ebc5b5dc4f01471c,False,-0.177,0,0,62.75,1,False,False,0.0,True,False,0.11
ch_912772fd97314462,False,-1.143,0,0,72.35,1,False,False,0.0,True,False,0.189
ch_c339a9a4abfe4df7,False,-1.558,0,0,81.47,1,False,False,0.0,True,False,0.015
ch_076f13d1e6614ab0,False,-0.793,0,0,49368.62,1,False,False,0.0,True,False,0.223
ch_009a55ad944e4c49,False,-1.26,0,0,79.76,1,False,False,0.0,True,False,0.152
ch_bfd56a8ca4de491b,False,-0.057,0,0,98.58,1,False,False,0.0,True,False,0.022
ch_c4b3c70a0fd348a8,False,-1.113,0,0,577.14,1,False,False,0.0,True,False,0.184
ch_cc8ff85f9549414c,False,0.759,0,0,139.77,1,False,False,0.0,True,False,0.066
ch_20e14a8a1fbb4293,False,2.092,0,0,358.53,1,False,False,0.0,True,False,0.026
ch_a1dbfa09acb84fd3,False,0.821,0,0,122.91,2,True,False,0.0,False,False,0.083
ch_11455846d2024c96,False,0.389,0,0,96.66,1,False,False,0.0,True,False,0.177
ch_8aab73c834164f7d,False,-1.172,0,0,134.47,1,False,False,0.0,False,False,0.082
ch_92dd9ba4d5694316,False,-1.058,0,0,44309.0,1,False,False,0.0,True,False,0.049
ch_6964e403fb87495f,True,4.886,0,0,76.61,1,False,False,0.0,True,False,0.021
ch_f938b7c8f9694374,False,1.456,0,0,119.88,1,False,False,0.0,False,False,0.003
ch_49e7c1ea4e5944c3,False,-1.113,0,0,337.02,2,True,True,0.0,True,False,0.102
ch_0b15ad388fbf4965,False,-1.058,0,0,55241.13,1,False,True,0.0,True,False,0.255
ch_fcb32f1d56b64ce3,False,0.946,0,0,7194.29,1,False,False,0.0,False,False,0.125
ch_036891fb9ce04035,True,0.61,0,0,114.89,1,False,False,0.0,True,False,0.994
ch_d82dbe73c01b49c6,False,-0.86,0,0,333.74,1,False,False,0.0,True,False,0.048
ch_8465f622902f4d88,False,-0.299,0,0,97.01,1,False,True,0.0,True,False,0.3
ch_b58831984e3041b2,False,0.215,0,0,35676.12,1,False,False,0.0,True,False,0.056
ch_fcbb27808f524560,False,-1.143,0,0,102.64,1,False,False,0.0,True,False,0.156
ch_3cb33bd167934af5,False,-1.073,0,0,82.2,1,False,True,0.0,True,False,0.017
ch_ea3113d7b13c4a49,False,1.105,0,0,99.98,1,False,False,0.0,True,False,0.177
ch_3fee675d4ab24a89,False,0.294,0,0,57.35,1,False,False,0.0,False,False,0.109
ch_16a93263142e4328,False,1.153,0,0,72.18,1,False,False,0.0,True,False,0.193
ch_cd322b0f03a54c02,False,-0.078,0,0,76.71,1,False,False,0.0,True,True,0.025
ch_d4b5c905c0be49b4,False,-0.894,0,0,52669.69,1,False,True,0.0,True,False,0.183
ch_57a5d4ff3f7242d3,False,-0.549,0,0,87.34,1,False,True,0.0,True,False,0.133
ch_16b0f7e4ab364900,False,1.227,0,0,131.96,1,False,False,0.0,True,False,0.036
ch_98d83c6768f34b86,False,0.464,0,0,533.94,2,True,False,0.0,True,False,0.018
ch_1490adb61ca54893,False,-1.113,0,0,341.67,1,False,False,0.0,False,False,0.123
ch_a74bb8c0baee4771,False,0.22,0,0,45738.11,1,False,False,0.0,False,False,0.328
ch_6f9c887a302f44b0,False,1.084,0,0,143.9,1,False,True,0.0,True,False,0.147
ch_aa383cf3aeb04676,False,0.685,1,1,114.64,1,False,True,0.2,False,False,0.023
ch_09fda08c97a148de,False,-1.007,2,2,104.92,1,False,True,0.4,True,False,0.285
ch_1a3ffefb9a7f41fc,True,2.66,3,3,123.7,1,False,True,0.6,True,False,0.642
ch_01ad5a210c05438e,False,1.217,4,4,156.71,1,False,True,0.8,True,False,0.235
ch_c0ce21548a0547df,True,-0.801,5,5,123.8,1,False,True,1.0,True,False,0.067
ch_3aceea22d8cc4c1e,False,-1.113,0,0,488.05,1,False,False,0.0,True,False,0.077
ch_ab1641ebc01a46aa,False,0.049,0,0,69.82,1,False,False,0.0,True,False,0.216
ch_fd43a63a7b1e4258,False,1.019,0,0,83.29,2,True,False,0.0,False,False,0.053
ch_67d6f2fedfb24ab6,False,-0.172,0,0,85.45,1,False,True,0.0,True,False,0.105
ch_32b665ea72b742f5,False,-1.113,0,0,438.45,1,False,False,0.0,True,False,0.225
ch_2dba0a851d394a89,False,-0.549,0,0,107.2,1,False,False,0.0,True,False,0.206
ch_834819e2362b48e7,False,1.73,0,0,101.8,1,False,False,0.0,True,False,0.147
ch_b2804ad0c7d8432f,False,0.543,0,0,74.31,1,False,False,0.0,False,False,0.114
ch_4682821147724a99,False,1.053,0,0,40430.27,1,False,True,0.0,True,False,0.306
ch_9f7bf822b84343db,False,-0.28,0,0,162.57,1,False,True,0.0,False,False,0.214
ch_5921577870f44c82,True,0.326,0,0,80.48,2,True,False,0.0,False,False,0.011
ch_5e09c76747444dfc,False,0.963,0,0,95.72,1,False,False,0.0,True,False,0.136
ch_e5d7ee449fc34f24,False,-1.058,0,0,49140.08,1,False,False,0.0,True,False,0.35
ch_6eb82cafe8224f29,False,-1.14,0,0,78.73,1,False,False,0.0,False,False,0.128
ch_4f77ded7d73d4c07,False,-1.002,0,0,383.42,1,False,False,0.0,True,False,0.24
ch_bb155d9398c04ead,True,-0.814,0,0,58.3,1,False,False,0.0,True,False,0.877
ch_0bd54288d0ea4cc1,True,-1.073,0,0,67.61,1,False,False,0.0,True,False,0.288
ch_942e204f77554d29,False,-1.558,0,0,68.04,1,False,False,0.0,True,False,0.079
ch_ffd27a62e651428f,False,1.264,0,0,94.95,1,False,False,0.0,True,False,0.235
ch_689fe0d625ae449e,False,0.187,0,0,64.27,1,False,False,0.0,False,False,0.221
ch_1dcc522b2f3f434f,False,1.06,0,0,36957.4,1,False,True,0.0,True,False,0.019
ch_1f27235a3b2b4ac3,False,-1.113,0,0,454.92,1,False,False,0.0,True,False,0.101
ch_c6bf08b8f126414b,False,-1.14,0,0,68.91,1,False,False,0.0,True,False,0.792
ch_f17cfc433cad423c,False,0.724,0,0,101.57,1,False,True,0.0,True,False,0.186
ch_44189ba2b1744f4f,True,1.419,0,0,32608.4,1,False,True,0.0,False,False,0.4
ch_98d85d1120f04e4c,False,1.267,0,0,70.23,1,False,False,0.0,True,False,0.439
ch_c55cd11ffefb4d31,False,0.982,0,0,40716.38,1,False,False,0.0,True,False,0.122
ch_7106c325171f483b,False,-1.073,0,0,69.73,1,False,False,0.0,True,False,0.04
ch_76f57332cc3944fa,False,0.187,0,0,65.63,1,False,False,0.0,True,False,0.021
ch_f7bf155159fc4a9a,False,-0.425,0,0,93.06,1,False,False,0.0,True,False,0.079
ch_33eccd3052994180,False,-0.441,0,0,10079.46,1,False,False,0.0,True,False,0.052
ch_b312c3d878e8452b,False,0.577,0,0,40073.95,1,False,False,0.0,True,False,0.11
ch_590ac44a537d4a64,False,-0.837,0,0,67.5,1,False,False,0.0,True,False,0.305
ch_c9453c73d6ac42a7,False,-0.841,0,0,61.46,1,False,False,0.0,True,False,0.011
ch_e664bad2aa224115,False,0.142,0,0,9857.46,2,True,False,0.0,True,False,0.097
ch_aa516b43a76640f5,False,-0.556,0,0,37561.99,1,False,True,0.0,True,False,0.028
ch_3355d2d56c564897,False,-0.792,0,0,152.5,1,False,False,0.0,False,False,0.217
ch_5e7bed15335c483c,False,0.375,1,1,121.73,1,False,False,0.2,True,False,0.328
ch_ddc409d1ba5b4efa,False,-0.859,2,2,155.36,1,False,False,0.4,True,False,0.203
ch_efc5807515bc4b5c,False,-0.722,3,3,136.22,1,False,False,0.6,True,False,0.049
ch_e99704d97e734f01,True,2.89,4,4,128.25,2,True,False,0.8,True,False,0.167
ch_e0f92be316904a06,False,-0.832,5,5,179.26,1,False,False,1.0,True,False,0.307
ch_eba81f55d8d0455c,False,0.22,0,0,32065.3,1,False,False,0.0,True,False,0.046
ch_a5f06da5af9f4db3,False,0.27,0,0,84.48,1,False,False,0.0,True,False,0.072
ch_276a58b6f9a94d2d,False,0.405,0,0,156.53,1,False,False,0.0,False,False,0.083
ch_da7f8171d95c43ef,False,1.446,0,0,9031.04,1,False,False,0.0,True,False,0.077
ch_16069d6054114a79,True,0.241,0,0,119.36,2,True,False,0.0,False,False,0.17
ch_0207a4746f13432c,False,-1.26,0,1,78.24,2,True,False,0.0,True,False,0.112
ch_40a661913cdf43e6,False,-0.714,0,0,11629.55,1,False,False,0.0,True,False,0.102
ch_c6ca61641c134d84,False,1.419,0,0,46301.55,1,False,False,0.0,True,False,0.144
ch_12f7ad3f0fb14a11,False,-0.942,0,0,70.39,1,False,False,0.0,True,False,0.098
ch_d257968fac6b4ada,True,-1.073,0,0,74.82,2,True,False,0.0,True,False,0.048
ch_fd371f3da3c54ea3,False,0.79,0,0,62.1,1,False,False,0.0,True,False,0.077
ch_dde8f3984aba4f97,False,-1.035,0,0,88.4,1,False,False,0.0,True,False,0.06
ch_5f00ccfab6164971,False,-0.172,0,0,94.89,1,False,False,0.0,True,False,0.104
ch_6d95b7f9a569474e,False,-0.172,0,0,97.54,1,False,False,0.0,True,False,0.069
ch_61b856c025d3433b,False,0.278,0,0,111.07,1,False,True,0.0,True,False,0.175
ch_d57120ef5aff4a9e,False,-1.594,0,1,103.77,1,False,False,0.0,True,False,0.095
ch_492a4b70aa5948a8,False,0.577,0,0,56691.55,1,False,False,0.0,True,False,0.184
ch_f9eed14a93594bc2,False,0.863,0,0,82.93,1,False,False,0.0,True,False,0.056
ch_03c68bf1e9d14d16,False,-0.156,0,0,76.41,1,False,False,0.0,True,False,0.104
ch_c2db628a596c4bf6,False,0.657,0,0,97.42,1,False,False,0.0,True,False,0.018
ch_fc4ab27d637f4f0e,False,-0.28,0,0,161.92,1,False,False,0.0,True,False,0.083
ch_5436faa1a5084434,False,0.648,0,0,95.38,1,False,True,0.0,True,False,0.333
ch_c973944630d84423,False,-0.159,0,0,93.04,1,False,False,0.0,True,False,0.095
ch_41aea2a571eb44c4,False,-0.177,0,0,91.03,1,False,False,0.0,False,False,0.117
ch_ae7b0db03fe042cb,False,-0.177,0,0,109.65,1,False,False,0.0,True,False,0.472
ch_f558b0655c184b79,False,0.83,0,0,82.37,1,False,False,0.0,True,False,0.022
ch_125afa680f0949ab,False,2.49,0,0,35161.17,1,False,False,0.0,True,False,0.051
ch_6b1aefcd92284d7f,False,0.966,0,0,92.56,1,False,False,0.0,True,False,0.116
ch_974e8b4794d14524,False,0.502,0,0,89.33,2,True,False,0.0,True,False,0.424
ch_c0b21d266c324433,False,0.648,0,0,107.78,1,False,True,0.0,True,False,0.273
ch_cbc48aedd0d745de,False,0.453,0,0,55435.25,1,False,False,0.0,True,False,0.192
ch_87d8a8ff57ac4be3,False,0.208,0,0,88.94,1,False,False,0.0,True,False,0.121
ch_b79ef4368439415b,False,-0.698,1,1,104.63,1,False,False,0.2,True,False,0.104
ch_39010c41731a42d5,False,1.601,2,2,120.58,1,False,False,0.4,True,False,0.244
ch_fedb24c38e78467e,False,-1.009,3,3,67.41,1,False,False,0.6,True,False,0.087
ch_3ef7dcff66984ffd,True,5.038,4,4,115.02,1,False,False,0.8,True,False,0.263
ch_8c8ae2947a3c43a3,False,-1.26,0,0,118.71,1,False,False,0.0,True,False,0.032
ch_7d50eb89f6984fa7,False,-0.216,0,1,84.02,1,False,False,0.0,True,False,0.05
ch_c60d42fe85b34a0e,False,-1.113,0,0,388.67,1,False,False,0.0,True,False,0.047
ch_70eda0a322034a41,False,-0.549,0,0,85.48,1,False,False,0.0,True,False,0.044
ch_1825c2e437d54998,False,0.962,0,0,32018.73,1,False,False,0.0,True,False,0.949
ch_aeab59a73d18495a,False,-0.791,0,0,61.34,1,False,False,0.0,True,False,0.451
ch_02f18b0d202e4b5f,False,-1.058,0,0,53184.94,1,False,False,0.0,True,False,0.032
ch_b921317e992e4d95,False,-0.172,0,0,76.95,1,False,False,0.0,False,False,0.173
ch_638a009631bb48f2,False,1.797,0,0,139.06,1,False,False,0.0,True,False,0.116
ch_10679afd689040e8,False,-0.441,0,0,63.82,1,False,False,0.0,True,False,0.064
ch_8e50538c3b4542b9,False,-0.365,0,1,65.29,1,False,False,0.0,True,False,0.247
ch_af8f15fefde04ce2,False,-1.113,0,0,335.09,1,False,True,0.0,True,False,0.032
ch_c8b4ecad0dc94aa7,False,-1.058,0,0,52529.67,1,False,True,0.0,True,False,0.016
ch_d9ff0e6c0eef4257,True,1.456,0,0,171.09,1,False,False,0.0,False,False,0.024
ch_7e5acb8a22fd4642,False,-0.376,0,0,103.94,1,False,False,0.0,True,False,0.009
ch_966c32c6597f4aea,False,0.902,0,0,99.25,1,False,False,0.0,True,False,0.094
ch_3fe1196fd9d74ec9,False,0.169,0,0,137.72,1,False,False,0.0,True,False,0.139
ch_fdf151562441439e,False,-0.057,0,0,59.7,1,False,False,0.0,True,False,0.181
ch_bc1c74d0134e4487,False,1.573,0,0,419.46,1,False,False,0.0,True,False,0.301
ch_1c1ae09140e34c56,False,-1.128,0,0,50622.42,1,False,False,0.0,True,False,0.172
ch_dacc4dfe19a64ffa,False,1.36,0,0,136.67,1,False,True,0.0,True,True,0.186
ch_df923bcdb39c478d,False,0.959,0,0,85.39,1,False,True,0.0,False,False,0.154
ch_73b5ebdff8cd4fa2,False,-0.503,0,0,171.77,1,False,False,0.0,True,False,0.23
ch_82c057a8139140d9,False,-0.078,0,0,98.34,1,False,False,0.0,False,False,0.092
ch_b6537f6c3d3741ca,False,-0.102,0,0,37648.32,1,False,False,0.0,True,False,0.227
ch_da7ee30010d642ba,False,0.241,0,0,123.16,1,False,False,0.0,True,False,0.079
ch_f00b27cd322a4b3f,False,0.998,0,0,77.08,1,False,False,0.0,True,False,0.008
ch_f5d334d23702473b,True,-0.508,0,0,10546.13,1,False,False,0.0,True,False,0.251
ch_11dd63e7433c44ca,False,0.453,0,0,40794.03,1,False,False,0.0,True,False,0.007
ch_94bd79bfb9604d22,False,-1.073,0,0,63.58,1,False,True,0.0,True,False,0.178
ch_e8da201172ea414c,False,0.355,0,0,75.74,1,False,False,0.0,True,False,0.119
ch_d0ca0bd028b04cf3,False,1.515,0,0,47848.69,2,True,False,0.0,True,True,0.11
